8.103271	16.46944	6.318058	0.523598	0.081918	0.081918
7.994781	14.64319	4.491960	0.523598	0.081938	0.081938
7.506569	14.64319	4.493516	0.523598	0.082098	0.082098
7.126846	14.64319	4.495119	0.523598	0.082238	0.082238
7.018372	12.50948	2.361901	0.523598	0.082278	0.082278
6.638687	12.50948	2.363927	0.523598	0.082438	0.082438
6.204849	12.50948	2.366432	0.523598	0.082628	0.082628
5.879524	9.961105	-0.180007	-0.180007	-0.620837	-0.620837
5.771095	9.961105	-0.179367	-0.180007	-0.620797	-0.620797
5.391647	9.961105	-0.177240	-0.180007	-0.620667	-0.620667
5.012291	8.678967	-1.457873	-0.523598	-0.964188	-0.964188
4.633034	8.678967	-1.456832	-0.523598	-0.964158	-0.964158
4.524681	8.678967	-1.456632	-0.523598	-0.964158	-0.964158
4.145439	6.946125	-3.191917	-0.523598	-0.963978	-0.963978
3.765144	6.946125	-3.169296	-0.523598	-0.960668	-0.960668
3.492836	6.946125	-3.125518	-0.523598	-0.955418	-0.955418
3.220047	4.997822	-4.986898	-0.523598	-0.946638	-0.946638
2.783875	4.997822	-4.749579	-0.523598	-0.924438	-0.924438
2.729477	4.997822	-4.708772	-0.523598	-0.920888	-0.920888
2.351074	3.353813	-6.000139	-0.523598	-0.891678	-0.891678
1.979103	3.353813	-5.518140	-0.523598	-0.855358	-0.855358
1.617775	3.353813	-4.911482	-0.523598	-0.813758	-0.813758
1.517090	1.744176	-6.325851	-0.523598	-0.801128	-0.801128
1.319778	1.744176	-5.907701	-0.523598	-0.775128	-0.775128
1.128517	1.744176	-5.454932	-0.523598	-0.748358	-0.748358
0.767242	0.384669	-5.815521	-0.523598	-0.693638	-0.693638
0.517631	0.384669	-5.000918	-0.523598	-0.652448	-0.652448
0.438911	0.384669	-4.719343	-0.523598	-0.638808	-0.638808
0.148269	-0.635191	-4.573400	-0.523598	-0.585058	-0.585058
-0.100692	-0.635191	-3.365456	-0.523598	-0.533258	-0.533258
-0.304863	-0.635191	-2.140891	-0.523598	-0.483918	-0.483918
-0.327133	-1.346920	-2.699531	-0.523598	-0.477928	-0.477928
-0.462051	-1.346920	-1.632385	-0.523598	-0.437218	-0.437218
** PERIOD **
-0.548172	-1.346920	-0.729247	-0.523598	-0.404038	-0.404038
-0.619628	-1.627471	0.152646	0.152646	0.313106	0.313106
-0.641311	-1.627471	1.254958	0.152646	0.350156	0.350156
-0.638977	-1.627471	1.520866	0.152646	0.358856	0.358856
-0.606506	-1.092328	2.952384	0.523598	0.758408	0.758408
-0.536613	-1.092328	3.796804	0.523598	0.784288	0.784288
-0.429924	-1.092328	4.580412	0.523598	0.807298	0.807298
-0.392845	-0.330923	5.554998	0.523598	0.813388	0.813388
-0.287620	-0.330923	6.067924	0.523598	0.827808	0.827808
-0.082237	-0.330923	6.824356	0.523598	0.846728	0.846728
-0.023895	0.665814	7.989040	0.523598	0.850358	0.850358
0.201606	0.665814	8.509507	0.523598	0.858548	0.858548
0.458412	0.665814	8.891483	0.523598	0.858828	0.858828
0.743431	2.864672	11.30869	0.523598	0.849918	0.849918
1.052422	2.864672	11.35760	0.523598	0.831508	0.831508
1.428001	2.864672	11.17724	0.523598	0.799558	0.799558
